,document,r1-precision,r1-recall,r1-f1-score,r2-precision,r2-recall,r2-f1-score,rL-precision,rL-recall,rL-f1-score
81,J93-2005,0.39925373134328357,0.4262948207171315,0.4123314065510597,0.0599250936329588,0.064,0.06189555125725338,0.1865671641791045,0.199203187250996,0.19267822736030826
82,P05-1057,0.27472527472527475,0.45045045045045046,0.3412969283276451,0.055248618784530384,0.09090909090909091,0.06872852233676977,0.13186813186813187,0.21621621621621623,0.16382252559726965
83,P02-1042,0.19362186788154898,0.5279503105590062,0.2833333333333333,0.04794520547945205,0.13125,0.07023411371237458,0.1070615034168565,0.2919254658385093,0.15666666666666668
84,W07-2216,0.1588235294117647,0.5046728971962616,0.2416107382550335,0.04129793510324484,0.1320754716981132,0.06292134831460675,0.10294117647058823,0.32710280373831774,0.1565995525727069
85,W98-0705,0.26479750778816197,0.6439393939393939,0.37527593818984545,0.075,0.183206106870229,0.10643015521064302,0.14330218068535824,0.3484848484848485,0.2030905077262693
86,D09-1005,0.29896907216494845,0.4027777777777778,0.3431952662721894,0.07931034482758621,0.10697674418604651,0.0910891089108911,0.15120274914089346,0.2037037037037037,0.17357001972386588
87,P09-1094,0.2708333333333333,0.45217391304347826,0.33876221498371334,0.031413612565445025,0.05263157894736842,0.039344262295081964,0.13541666666666666,0.22608695652173913,0.16938110749185667
88,P06-2094,0.3067484662576687,0.3937007874015748,0.3448275862068966,0.043209876543209874,0.05555555555555555,0.04861111111111111,0.1411042944785276,0.18110236220472442,0.15862068965517243
89,C94-1027,0.27232142857142855,0.5754716981132075,0.36969696969696964,0.14349775784753363,0.3047619047619048,0.19512195121951223,0.18303571428571427,0.3867924528301887,0.24848484848484848
90,W04-1013,0.1936619718309859,0.4700854700854701,0.2743142144638404,0.045936395759717315,0.11206896551724138,0.06516290726817044,0.11619718309859155,0.28205128205128205,0.16458852867830423
91,W04-1221,0.0339943342776204,1.0,0.06575342465753425,0.03125,1.0,0.06060606060606061,0.0339943342776204,1.0,0.06575342465753425
92,W03-1006,0.2925764192139738,0.5491803278688525,0.3817663817663818,0.10087719298245613,0.19008264462809918,0.1318051575931232,0.18340611353711792,0.3442622950819672,0.2393162393162393
93,P88-1012,0.12444444444444444,0.45901639344262296,0.1958041958041958,0.017857142857142856,0.06666666666666667,0.02816901408450704,0.08444444444444445,0.3114754098360656,0.13286713286713286
94,P09-1058,0.35714285714285715,0.47468354430379744,0.40760869565217395,0.11004784688995216,0.1464968152866242,0.12568306010928962,0.20952380952380953,0.27848101265822783,0.2391304347826087
95,E06-1011,0.2465277777777778,0.48299319727891155,0.3264367816091954,0.0627177700348432,0.1232876712328767,0.08314087759815243,0.12152777777777778,0.23809523809523808,0.16091954022988503
96,J93-2002,0.2943722943722944,0.37362637362637363,0.3292978208232446,0.0782608695652174,0.09944751381215469,0.0875912408759124,0.15151515151515152,0.19230769230769232,0.1694915254237288
97,W02-0603,0.28695652173913044,0.5038167938931297,0.3656509695290859,0.0611353711790393,0.1076923076923077,0.07799442896935932,0.15217391304347827,0.26717557251908397,0.19390581717451524
98,P96-1011,0.17817371937639198,0.5925925925925926,0.27397260273972607,0.029017857142857144,0.09701492537313433,0.044673539518900345,0.0801781737193764,0.26666666666666666,0.1232876712328767
99,P88-1015,0.22267206477732793,0.45454545454545453,0.29891304347826086,0.056910569105691054,0.11666666666666667,0.07650273224043716,0.12955465587044535,0.2644628099173554,0.17391304347826086
100,P08-1115,0.24892703862660945,0.46774193548387094,0.32492997198879553,0.05603448275862069,0.10569105691056911,0.07323943661971831,0.12446351931330472,0.23387096774193547,0.16246498599439776
101,J08-1002,0.4897119341563786,0.44569288389513106,0.4666666666666666,0.17768595041322313,0.16165413533834586,0.16929133858267714,0.22633744855967078,0.20599250936329588,0.2156862745098039
102,D07-1103,0.4262295081967213,0.2653061224489796,0.3270440251572327,0.18333333333333332,0.1134020618556701,0.14012738853503184,0.32786885245901637,0.20408163265306123,0.25157232704402516
103,P06-1014,0.2848101265822785,0.5263157894736842,0.36960985626283366,0.08253968253968254,0.15294117647058825,0.10721649484536083,0.16455696202531644,0.30409356725146197,0.2135523613963039
104,W09-1105,0.33852140077821014,0.5506329113924051,0.41927710843373495,0.12109375,0.19745222929936307,0.15012106537530268,0.19844357976653695,0.3227848101265823,0.24578313253012044
105,D07-1104,0.33516483516483514,0.3836477987421384,0.3577712609970674,0.04419889502762431,0.05063291139240506,0.0471976401179941,0.15384615384615385,0.1761006289308176,0.16422287390029328
106,P99-1065,0.2217391304347826,0.49038461538461536,0.3053892215568862,0.048034934497816595,0.10679611650485436,0.06626506024096385,0.09565217391304348,0.21153846153846154,0.13173652694610777
107,N07-1030,0.21611721611721613,0.5363636363636364,0.3080939947780679,0.08455882352941177,0.21100917431192662,0.12073490813648297,0.13186813186813187,0.32727272727272727,0.18798955613577026
108,C02-1145,0.17083333333333334,0.7321428571428571,0.2770270270270271,0.08368200836820083,0.36363636363636365,0.13605442176870747,0.15416666666666667,0.6607142857142857,0.25
109,W07-0718,0.25,0.45045045045045046,0.32154340836012857,0.06030150753768844,0.10909090909090909,0.07766990291262135,0.135,0.24324324324324326,0.17363344051446947
110,P96-1042,0.453551912568306,0.38073394495412843,0.4139650872817955,0.13736263736263737,0.1152073732718894,0.12531328320802004,0.24043715846994534,0.2018348623853211,0.21945137157107233
111,E06-1042,0.2974683544303797,0.4292237442922374,0.35140186915887855,0.05714285714285714,0.08256880733944955,0.0675422138836773,0.14240506329113925,0.2054794520547945,0.16822429906542055
112,W99-0623,0.2627450980392157,0.43506493506493504,0.32762836185819066,0.07480314960629922,0.12418300653594772,0.09336609336609336,0.1450980392156863,0.24025974025974026,0.18092909535452323
113,W04-2609,0.21022727272727273,0.5692307692307692,0.3070539419087137,0.09142857142857143,0.25,0.13389121338912136,0.1534090909090909,0.4153846153846154,0.22406639004149378
114,P84-1085,0.3194444444444444,0.6301369863013698,0.423963133640553,0.1602787456445993,0.31724137931034485,0.21296296296296297,0.18055555555555555,0.3561643835616438,0.23963133640552994
115,H05-1059,0.23958333333333334,0.3458646616541353,0.28307692307692306,0.07853403141361257,0.11363636363636363,0.09287925696594429,0.13020833333333334,0.18796992481203006,0.15384615384615385
116,P01-1030,0.30952380952380953,0.4304635761589404,0.3601108033240997,0.06698564593301436,0.09333333333333334,0.07799442896935933,0.1619047619047619,0.2251655629139073,0.1883656509695291
117,D09-1058,0.3,0.4639175257731959,0.3643724696356276,0.07692307692307693,0.11917098445595854,0.0934959349593496,0.15666666666666668,0.2422680412371134,0.19028340080971662
118,N03-1003,0.22635135135135134,0.40853658536585363,0.2913043478260869,0.03389830508474576,0.06134969325153374,0.043668122270742356,0.11486486486486487,0.2073170731707317,0.14782608695652175
119,C90-2067,0.45454545454545453,0.13513513513513514,0.20833333333333334,0.375,0.10909090909090909,0.16901408450704225,0.42424242424242425,0.12612612612612611,0.19444444444444442
120,H05-1066,0.26976744186046514,0.4264705882352941,0.3304843304843305,0.04205607476635514,0.06666666666666667,0.05157593123209169,0.13023255813953488,0.20588235294117646,0.15954415954415954
121,N04-1016,0.2814207650273224,0.5478723404255319,0.37184115523465705,0.09041095890410959,0.17647058823529413,0.11956521739130437,0.1448087431693989,0.28191489361702127,0.19133574007220214
122,P02-1018,0.3687315634218289,0.5605381165919282,0.4448398576512455,0.10355029585798817,0.15765765765765766,0.125,0.1592920353982301,0.242152466367713,0.19217081850533807
123,P06-2005,0.3632075471698113,0.3515981735159817,0.35730858468677495,0.0995260663507109,0.0963302752293578,0.0979020979020979,0.18867924528301888,0.182648401826484,0.18561484918793503
124,C94-1042,0.11661807580174927,0.547945205479452,0.1923076923076923,0.023391812865497075,0.1111111111111111,0.03864734299516908,0.07580174927113703,0.3561643835616438,0.125
125,P01-1008,0.1935483870967742,0.525,0.2828282828282828,0.06944444444444445,0.189873417721519,0.10169491525423731,0.12903225806451613,0.35,0.18855218855218855
126,W99-0612,0.24691358024691357,0.47058823529411764,0.32388663967611336,0.043343653250773995,0.08284023668639054,0.05691056910569106,0.11728395061728394,0.2235294117647059,0.15384615384615383
127,W04-3208,0.4577114427860697,0.4088888888888889,0.431924882629108,0.105,0.09375,0.09905660377358491,0.20398009950248755,0.18222222222222223,0.1924882629107981
128,A97-1030,0.19718309859154928,0.5714285714285714,0.2931937172774869,0.04946996466431095,0.14432989690721648,0.0736842105263158,0.11619718309859155,0.336734693877551,0.17277486910994763
129,J05-1003,0.396011396011396,0.39714285714285713,0.39657631954350925,0.16,0.16045845272206305,0.16022889842632332,0.22507122507122507,0.2257142857142857,0.2253922967189729
130,W08-1301,0.17972350230414746,0.6782608695652174,0.28415300546448086,0.07159353348729793,0.2719298245614035,0.113345521023766,0.10599078341013825,0.4,0.16757741347905283
131,P00-1037,0.2727272727272727,0.3870967741935484,0.32,0.0730593607305936,0.1038961038961039,0.08579088471849866,0.1590909090909091,0.22580645161290322,0.18666666666666665
132,P11-2033,0.14035087719298245,0.3333333333333333,0.19753086419753085,0.02112676056338028,0.05042016806722689,0.029776674937965257,0.08070175438596491,0.19166666666666668,0.11358024691358025
133,E03-1076,0.2682926829268293,0.4444444444444444,0.33460076045627374,0.06134969325153374,0.10204081632653061,0.07662835249042145,0.1524390243902439,0.25252525252525254,0.19011406844106465
134,W04-3237,0.36795252225519287,0.38509316770186336,0.3763277693474962,0.08630952380952381,0.09034267912772585,0.08828006088280062,0.18100890207715134,0.18944099378881987,0.1851289833080425
135,W95-0101,0.291497975708502,0.5901639344262295,0.39024390243902435,0.1016260162601626,0.2066115702479339,0.13623978201634876,0.1659919028340081,0.3360655737704918,0.22222222222222227
136,C92-2070,0.4057971014492754,0.41379310344827586,0.40975609756097564,0.1650485436893204,0.16831683168316833,0.16666666666666669,0.27053140096618356,0.27586206896551724,0.27317073170731704
137,P04-1035,0.1842696629213483,0.543046357615894,0.2751677852348993,0.05405405405405406,0.16,0.0808080808080808,0.10112359550561797,0.2980132450331126,0.15100671140939598
138,C96-1055,0.28321678321678323,0.45251396648044695,0.34838709677419355,0.06315789473684211,0.10112359550561797,0.07775377969762419,0.16433566433566432,0.26256983240223464,0.2021505376344086
139,J05-1004,0.29896907216494845,0.6203208556149733,0.40347826086956523,0.16279069767441862,0.3387096774193548,0.2198952879581152,0.18556701030927836,0.3850267379679144,0.2504347826086956
140,N06-1039,0.28272251308900526,0.34615384615384615,0.31123919308357345,0.031578947368421054,0.03870967741935484,0.034782608695652174,0.1518324607329843,0.1858974358974359,0.1671469740634006
141,W04-3230,0.22506393861892582,0.5146198830409356,0.31316725978647686,0.09487179487179487,0.21764705882352942,0.13214285714285715,0.11253196930946291,0.2573099415204678,0.15658362989323843
142,E03-1071,0.3655913978494624,0.5714285714285714,0.4459016393442623,0.10810810810810811,0.1694915254237288,0.13201320132013203,0.20430107526881722,0.31932773109243695,0.24918032786885244
143,N06-1006,0.3225806451612903,0.4519774011299435,0.3764705882352941,0.0931174089068826,0.13068181818181818,0.10874704491725769,0.1774193548387097,0.24858757062146894,0.20705882352941177
144,N09-1028,0.2305084745762712,0.4722222222222222,0.30979498861047833,0.07142857142857142,0.14685314685314685,0.09610983981693363,0.11864406779661017,0.24305555555555555,0.15945330296127563
145,D12-1050,0.24043715846994534,0.4731182795698925,0.3188405797101449,0.049315068493150684,0.0972972972972973,0.06545454545454546,0.13114754098360656,0.25806451612903225,0.17391304347826086
